PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;6;28079004_6_48;2024;09;11;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;N;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V
28;079;4;6;28079004_6_48;2024;09;12;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.6;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;13;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;14;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.5;V;0.6;V;0.5;V
28;079;4;6;28079004_6_48;2024;09;15;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.6;V;0.6;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;16;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;17;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;18;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;N;0;N;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;19;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2024;09;20;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2024;09;21;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2024;09;22;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2024;09;23;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.5;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;24;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.6;V;0.5;V;0.4;V;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;25;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;26;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;27;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2024;09;28;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V
28;079;4;6;28079004_6_48;2024;09;29;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.6;V;0.6;V;0.5;V
28;079;4;6;28079004_6_48;2024;09;30;0.5;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.6;V;0.7;V;0.6;V;0.5;V;0.6;V;0.6;V;0.2;V;0.4;V;0.5;V;0.3;V;0.2;V;0.2;V;0.9;V;1.3;V;1.1;V;0.7;V
28;079;4;7;28079004_7_8;2024;09;01;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;3;V;1;V;1;V;2;V;1;V;2;V;2;V;1;V;2;V;9;V;2;V;1;V
28;079;4;7;28079004_7_8;2024;09;02;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;9;V;25;V;8;V;14;V;5;V;3;V;2;V;1;V;2;V;2;V;1;V;1;V;3;V;1;V;2;V;1;V
28;079;4;7;28079004_7_8;2024;09;03;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;8;V;19;V;12;V;8;V;4;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;04;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;N;5;N;4;V;5;V;6;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;05;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;2;V;5;V;5;V;6;V;23;V;34;V;10;V;11;V;20;V;22;V;12;V;3;V;3;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;06;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;5;V;8;V;5;V;7;V;14;V;6;V;1;V;3;V;2;V;3;V;1;V;1;V;3;V;15;V;8;V;5;V
28;079;4;7;28079004_7_8;2024;09;07;1;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V;14;V;2;V;3;V;2;V;2;V;2;V;1;V;1;V;2;V;2;V;1;V;4;V;3;V;3;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;08;1;V;4;V;1;V;1;V;1;V;1;V;2;V;3;V;11;V;3;V;3;V;1;V;3;V;5;V;3;V;2;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;09;1;V;1;V;2;V;2;V;1;V;1;V;4;V;25;V;52;V;57;V;11;V;23;V;8;V;7;V;3;V;3;V;2;V;3;V;1;V;2;V;2;V;4;V;7;V;6;V
28;079;4;7;28079004_7_8;2024;09;10;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;12;V;17;V;13;V;18;V;7;V;3;V;2;V;1;V;3;V;1;V;2;V;1;V;19;V;9;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;11;1;V;1;V;1;V;1;V;1;V;1;V;1;V;19;V;46;V;17;V;12;V;8;V;8;V;6;V;4;V;2;V;2;V;4;N;3;V;2;V;1;V;2;V;2;V;2;V
28;079;4;7;28079004_7_8;2024;09;12;1;V;3;V;1;V;1;V;1;V;1;V;10;V;43;V;82;V;22;V;13;V;3;V;6;V;15;V;13;V;4;V;9;V;24;V;28;V;19;V;18;V;6;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;5;V;4;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;14;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;4;V;3;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;6;V;5;V
28;079;4;7;28079004_7_8;2024;09;15;1;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;7;V;5;V;6;V;2;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;7;V;23;V;18;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;16;1;V;1;V;1;V;1;V;1;V;1;V;1;V;17;V;35;V;29;V;4;V;4;V;3;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;17;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;3;V;3;V;3;V;2;V;3;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;N;0;N;13;V;8;V;5;V;5;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;19;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;10;V;27;V;5;V;4;V;5;V;4;V;2;V;2;V;2;V;2;V;2;V;3;V;1;V;3;V;2;V;1;V
28;079;4;7;28079004_7_8;2024;09;20;1;V;2;V;1;V;1;V;1;V;1;V;1;V;3;V;10;V;8;V;4;V;6;V;8;V;7;V;4;V;3;V;1;V;2;V;2;V;2;V;8;V;3;V;3;V;1;V
28;079;4;7;28079004_7_8;2024;09;21;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;22;1;V;2;V;1;V;1;V;1;V;3;V;8;V;12;V;28;V;16;V;8;V;6;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;23;1;V;1;V;1;V;1;V;1;V;1;V;15;V;32;V;49;V;42;V;43;V;46;V;15;V;8;V;2;V;2;V;2;V;1;V;4;V;1;V;2;V;2;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;52;V;36;V;36;V;19;V;7;V;4;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;4;V;3;V;2;V;4;V;3;V;2;V;3;V;3;V;1;V;2;V;2;V;3;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2024;09;26;1;V;1;V;3;V;2;V;1;V;1;V;1;V;3;V;3;V;3;V;3;V;2;V;2;V;3;V;2;V;2;V;3;V;4;V;4;V;3;V;3;V;4;V;5;V;3;V
28;079;4;7;28079004_7_8;2024;09;27;3;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;3;V;7;V;4;V;4;V;4;V;5;V;6;V;6;V;4;V;6;V;6;V;9;V;7;V;3;V;2;V;1;V
28;079;4;7;28079004_7_8;2024;09;28;10;V;10;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;4;V;3;V;3;V;3;V;2;V;3;V;4;V;2;V;4;V;8;V;3;V;1;V;22;V;8;V
28;079;4;7;28079004_7_8;2024;09;29;3;V;7;V;8;V;7;V;6;V;4;V;4;V;4;V;9;V;17;V;4;V;5;V;6;V;8;V;4;V;4;V;2;V;3;V;1;V;2;V;2;V;22;V;25;V;24;V
28;079;4;7;28079004_7_8;2024;09;30;19;V;20;V;7;V;1;V;1;V;1;V;8;V;50;V;83;V;90;V;70;V;40;V;15;V;13;V;9;V;6;V;4;V;2;V;1;V;2;V;50;V;96;V;68;V;34;V
28;079;4;8;28079004_8_8;2024;09;01;17;V;26;V;10;V;6;V;10;V;11;V;9;V;11;V;9;V;10;V;8;V;13;V;11;V;7;V;4;V;5;V;3;V;6;V;7;V;7;V;16;V;34;V;23;V;19;V
28;079;4;8;28079004_8_8;2024;09;02;15;V;9;V;7;V;5;V;8;V;12;V;16;V;17;V;27;V;32;V;23;V;28;V;15;V;14;V;10;V;8;V;9;V;9;V;11;V;10;V;15;V;16;V;17;V;17;V
28;079;4;8;28079004_8_8;2024;09;03;16;V;12;V;7;V;8;V;5;V;6;V;9;V;21;V;27;V;28;V;27;V;24;V;15;V;16;V;9;V;7;V;7;V;7;V;8;V;10;V;15;V;16;V;6;V;5;V
28;079;4;8;28079004_8_8;2024;09;04;5;V;5;V;4;V;4;V;4;V;6;V;7;V;10;V;13;V;9;N;11;N;13;V;9;V;11;V;7;V;8;V;7;V;7;V;10;V;11;V;12;V;7;V;5;V;10;V
28;079;4;8;28079004_8_8;2024;09;05;7;V;5;V;6;V;6;V;3;V;3;V;5;V;12;V;17;V;20;V;14;V;13;V;19;V;24;V;15;V;18;V;26;V;28;V;17;V;15;V;20;V;22;V;20;V;20;V
28;079;4;8;28079004_8_8;2024;09;06;28;V;25;V;36;V;25;V;35;V;24;V;23;V;32;V;37;V;30;V;14;V;14;V;16;V;11;V;6;V;9;V;5;V;8;V;6;V;11;V;13;V;33;V;27;V;22;V
28;079;4;8;28079004_8_8;2024;09;07;16;V;17;V;13;V;21;V;23;V;32;V;31;V;35;V;36;V;16;V;13;V;7;V;6;V;5;V;4;V;4;V;4;V;5;V;5;V;13;V;19;V;20;V;17;V;13;V
28;079;4;8;28079004_8_8;2024;09;08;16;V;19;V;16;V;10;V;10;V;27;V;29;V;39;V;35;V;21;V;13;V;6;V;6;V;8;V;5;V;4;V;3;V;7;V;10;V;11;V;18;V;22;V;17;V;26;V
28;079;4;8;28079004_8_8;2024;09;09;53;V;43;V;46;V;42;V;24;V;26;V;31;V;48;V;57;V;55;V;27;V;28;V;20;V;21;V;16;V;15;V;14;V;16;V;14;V;18;V;28;V;39;V;56;V;93;V
28;079;4;8;28079004_8_8;2024;09;10;57;V;41;V;30;V;19;V;11;V;8;V;8;V;17;V;36;V;36;V;38;V;33;V;24;V;15;V;9;V;8;V;11;V;15;V;13;V;13;V;34;V;36;V;12;V;8;V
28;079;4;8;28079004_8_8;2024;09;11;19;V;32;V;29;V;17;V;16;V;21;V;27;V;47;V;58;V;43;V;33;V;25;V;26;V;25;V;18;V;11;V;12;V;17;N;20;V;19;V;13;V;28;V;44;V;45;V
28;079;4;8;28079004_8_8;2024;09;12;14;V;45;V;35;V;25;V;17;V;31;V;42;V;51;V;57;V;42;V;28;V;10;V;11;V;27;V;28;V;11;V;19;V;43;V;52;V;44;V;51;V;29;V;12;V;6;V
28;079;4;8;28079004_8_8;2024;09;13;9;V;7;V;6;V;7;V;4;V;4;V;5;V;10;V;15;V;15;V;9;V;6;V;6;V;6;V;4;V;5;V;6;V;6;V;7;V;8;V;13;V;13;V;8;V;5;V
28;079;4;8;28079004_8_8;2024;09;14;5;V;5;V;4;V;4;V;3;V;3;V;4;V;5;V;7;V;8;V;11;V;10;V;12;V;10;V;8;V;6;V;5;V;7;V;8;V;20;V;28;V;65;V;92;V;81;V
28;079;4;8;28079004_8_8;2024;09;15;53;V;55;V;47;V;42;V;21;V;32;V;31;V;27;V;33;V;24;V;20;V;7;V;13;V;12;V;13;V;11;V;8;V;9;V;12;V;28;V;90;V;81;V;15;V;8;V
28;079;4;8;28079004_8_8;2024;09;16;15;V;10;V;7;V;9;V;12;V;16;V;25;V;51;V;56;V;46;V;18;V;14;V;12;V;9;V;7;V;7;V;8;V;11;V;10;V;15;V;11;V;13;V;11;V;11;V
28;079;4;8;28079004_8_8;2024;09;17;11;V;7;V;2;V;2;V;1;V;1;V;3;V;7;V;13;V;11;V;9;V;9;V;9;V;10;V;8;V;8;V;9;V;10;V;11;V;13;V;28;V;30;V;25;V;14;V
28;079;4;8;28079004_8_8;2024;09;18;13;V;17;V;4;V;4;V;3;V;4;V;8;V;15;N;0;N;37;V;23;V;14;V;16;V;11;V;10;V;8;V;10;V;7;V;9;V;13;V;23;V;17;V;11;V;11;V
28;079;4;8;28079004_8_8;2024;09;19;10;V;8;V;5;V;5;V;4;V;8;V;13;V;36;V;70;V;68;V;29;V;27;V;25;V;17;V;11;V;9;V;10;V;17;V;17;V;31;V;31;V;23;V;20;V;28;V
28;079;4;8;28079004_8_8;2024;09;20;28;V;30;V;30;V;19;V;14;V;14;V;21;V;34;V;40;V;38;V;22;V;22;V;24;V;19;V;17;V;13;V;9;V;13;V;13;V;24;V;31;V;35;V;34;V;25;V
28;079;4;8;28079004_8_8;2024;09;21;17;V;18;V;17;V;17;V;22;V;17;V;11;V;11;V;14;V;15;V;17;V;15;V;9;V;6;V;6;V;4;V;3;V;5;V;6;V;12;V;15;V;20;V;26;V;24;V
28;079;4;8;28079004_8_8;2024;09;22;33;V;34;V;35;V;31;V;22;V;26;V;29;V;29;V;28;V;19;V;21;V;20;V;9;V;5;V;5;V;4;V;4;V;7;V;11;V;15;V;23;V;23;V;25;V;20;V
28;079;4;8;28079004_8_8;2024;09;23;15;V;18;V;10;V;8;V;16;V;23;V;37;V;48;V;48;V;40;V;49;V;59;V;38;V;23;V;8;V;10;V;10;V;9;V;11;V;15;V;18;V;25;V;15;V;15;V
28;079;4;8;28079004_8_8;2024;09;24;10;V;9;V;14;V;16;V;9;V;14;V;18;V;42;V;82;V;79;V;74;V;62;V;28;V;21;V;13;V;16;V;18;V;13;V;13;V;15;V;16;V;11;V;7;V;4;V
28;079;4;8;28079004_8_8;2024;09;25;6;V;5;V;5;V;3;V;3;V;4;V;7;V;18;V;31;V;29;V;20;V;12;V;13;V;10;V;8;V;11;V;9;V;5;V;7;V;10;V;14;V;13;V;12;V;8;V
28;079;4;8;28079004_8_8;2024;09;26;5;V;3;V;4;V;2;V;1;V;3;V;5;V;9;V;10;V;9;V;6;V;5;V;4;V;5;V;4;V;4;V;5;V;6;V;10;V;12;V;14;V;17;V;16;V;12;V
28;079;4;8;28079004_8_8;2024;09;27;10;V;11;V;9;V;8;V;5;V;5;V;9;V;18;V;28;V;29;V;13;V;8;V;9;V;10;V;11;V;12;V;12;V;14;V;14;V;20;V;26;V;19;V;15;V;12;V
28;079;4;8;28079004_8_8;2024;09;28;27;V;24;V;13;V;5;V;4;V;3;V;6;V;9;V;17;V;15;V;14;V;7;V;5;V;7;V;5;V;6;V;7;V;6;V;9;V;15;V;20;V;32;V;60;V;53;V
28;079;4;8;28079004_8_8;2024;09;29;42;V;45;V;42;V;38;V;24;V;20;V;25;V;26;V;26;V;25;V;10;V;11;V;14;V;15;V;10;V;10;V;8;V;10;V;8;V;18;V;38;V;90;V;87;V;77;V
28;079;4;8;28079004_8_8;2024;09;30;69;V;61;V;53;V;39;V;25;V;29;V;34;V;47;V;54;V;58;V;60;V;59;V;40;V;34;V;32;V;27;V;22;V;17;V;17;V;27;V;89;V;111;V;106;V;88;V
28;079;4;12;28079004_12_8;2024;09;01;21;V;27;V;12;V;7;V;11;V;12;V;10;V;13;V;10;V;12;V;10;V;17;V;16;V;9;V;5;V;8;V;4;V;9;V;10;V;9;V;20;V;47;V;25;V;21;V
28;079;4;12;28079004_12_8;2024;09;02;17;V;11;V;9;V;7;V;10;V;14;V;17;V;20;V;42;V;70;V;36;V;49;V;22;V;19;V;13;V;10;V;13;V;11;V;13;V;12;V;20;V;18;V;21;V;19;V
28;079;4;12;28079004_12_8;2024;09;03;17;V;13;V;8;V;9;V;7;V;7;V;11;V;25;V;39;V;57;V;45;V;35;V;20;V;22;V;11;V;8;V;9;V;9;V;9;V;11;V;16;V;18;V;7;V;6;V
28;079;4;12;28079004_12_8;2024;09;04;6;V;7;V;6;V;6;V;5;V;7;V;8;V;14;V;15;V;10;N;18;N;20;V;16;V;20;V;10;V;11;V;8;V;8;V;12;V;13;V;14;V;9;V;7;V;11;V
28;079;4;12;28079004_12_8;2024;09;05;9;V;7;V;8;V;8;V;5;V;4;V;7;V;18;V;21;V;28;V;23;V;23;V;53;V;77;V;30;V;35;V;56;V;61;V;35;V;19;V;25;V;23;V;22;V;21;V
28;079;4;12;28079004_12_8;2024;09;06;29;V;27;V;38;V;27;V;38;V;26;V;25;V;34;V;45;V;42;V;21;V;25;V;38;V;20;V;9;V;13;V;8;V;13;V;7;V;13;V;18;V;56;V;39;V;30;V
28;079;4;12;28079004_12_8;2024;09;07;17;V;18;V;14;V;22;V;24;V;34;V;33;V;43;V;58;V;19;V;17;V;10;V;9;V;9;V;6;V;6;V;7;V;8;V;6;V;19;V;23;V;24;V;19;V;14;V
28;079;4;12;28079004_12_8;2024;09;08;18;V;26;V;18;V;12;V;12;V;28;V;32;V;44;V;52;V;26;V;17;V;8;V;10;V;15;V;10;V;8;V;4;V;9;V;14;V;14;V;20;V;24;V;18;V;27;V
28;079;4;12;28079004_12_8;2024;09;09;54;V;45;V;49;V;45;V;25;V;27;V;36;V;86;V;136;V;142;V;44;V;62;V;32;V;31;V;21;V;19;V;17;V;21;V;16;V;20;V;31;V;45;V;66;V;102;V
28;079;4;12;28079004_12_8;2024;09;10;58;V;42;V;32;V;21;V;13;V;9;V;10;V;20;V;55;V;63;V;58;V;60;V;35;V;19;V;12;V;9;V;15;V;17;V;16;V;15;V;64;V;50;V;13;V;10;V
28;079;4;12;28079004_12_8;2024;09;11;20;V;33;V;30;V;19;V;17;V;23;V;29;V;76;V;129;V;69;V;51;V;37;V;39;V;34;V;24;V;14;V;15;V;24;N;25;V;22;V;15;V;31;V;48;V;49;V
28;079;4;12;28079004_12_8;2024;09;12;16;V;50;V;37;V;26;V;19;V;32;V;57;V;118;V;183;V;75;V;48;V;15;V;20;V;50;V;47;V;16;V;33;V;79;V;95;V;73;V;79;V;38;V;14;V;8;V
